anio,flujo,grano,socio_cod,cap_cod,valor_usd
2016,Exportacion,socio,768,,38135.0
2016,Exportacion,socio,780,,59390724.0
2016,Exportacion,socio,788,,795324.0
2016,Exportacion,socio,792,,53415104.0
2016,Exportacion,socio,796,,13002.0
2016,Exportacion,socio,800,,62287.0
2016,Exportacion,socio,804,,6238340.0
2016,Exportacion,socio,818,,636710.0
2016,Exportacion,socio,784,,2297226.0
2016,Exportacion,socio,826,,180904418.0
2016,Exportacion,socio,834,,369151.0
2016,Exportacion,socio,858,,1239113.0
2016,Exportacion,socio,842,,4058038120.0
2016,Exportacion,socio,854,,104783.0
2016,Exportacion,socio,862,,32540557.0
2016,Exportacion,socio,894,,43112.0
2016,Exportacion,socio,899,,84484.0
2016,Importacion,socio,8,,39604.0
2016,Importacion,socio,10,,84.0
2016,Importacion,socio,12,,193.0
2016,Importacion,socio,16,,41787.0
2016,Importacion,socio,20,,46958.0
2016,Importacion,socio,24,,12106.0
2016,Importacion,socio,31,,13619.0
2016,Importacion,socio,4,,2923.0
2016,Importacion,socio,32,,62233560.0
2016,Importacion,socio,36,,8465781.0
2016,Importacion,socio,40,,21966623.0
2016,Importacion,socio,44,,8879721.0
2016,Importacion,socio,48,,59014.0
2016,Importacion,socio,52,,80693.0
2016,Importacion,socio,50,,11793642.0
2016,Importacion,socio,51,,92100.0
2016,Importacion,socio,56,,66388337.0
2016,Importacion,socio,60,,7433.0
2016,Importacion,socio,68,,1111275.0
2016,Importacion,socio,70,,81642.0
2016,Importacion,socio,72,,1481.0
2016,Importacion,socio,74,,1171.0
2016,Importacion,socio,76,,330051746.0
2016,Importacion,socio,84,,223239.0
2016,Importacion,socio,86,,7580.0
2016,Importacion,socio,92,,479860.0
2016,Importacion,socio,96,,5.0
2016,Importacion,socio,112,,1908431.0
2016,Importacion,socio,100,,1962473.0
2016,Importacion,socio,104,,209841.0
2016,Importacion,socio,108,,5193.0
2016,Importacion,socio,120,,10225.0
2016,Importacion,socio,116,,3901476.0
2016,Importacion,socio,124,,154103624.0
2016,Importacion,socio,136,,1912605.0
2016,Importacion,socio,140,,1781.0
2016,Importacion,socio,144,,3714642.0
2016,Importacion,socio,148,,2984.0
2016,Importacion,socio,152,,282376334.0
2016,Importacion,socio,156,,2082231063.0
2016,Importacion,socio,166,,866.0
2016,Importacion,socio,170,,292704329.0
2016,Importacion,socio,174,,79572.0
2016,Importacion,socio,178,,464.0
2016,Importacion,socio,180,,2864493.0
2016,Importacion,socio,191,,48566.0
2016,Importacion,socio,192,,318844.0
2016,Importacion,socio,196,,130208.0
2016,Importacion,socio,203,,5683080.0
2016,Importacion,socio,204,,2637.0
2016,Importacion,socio,208,,37445061.0
2016,Importacion,socio,212,,49904.0
2016,Importacion,socio,214,,37906053.0
2016,Importacion,socio,218,,27843618.0
2016,Importacion,socio,222,,236078685.0
2016,Importacion,socio,231,,1142.0
2016,Importacion,socio,233,,1137443.0
2016,Importacion,socio,242,,181094.0
2016,Importacion,socio,246,,10936445.0
2016,Importacion,socio,251,,113777811.0
2016,Importacion,socio,258,,28879.0
2016,Importacion,socio,260,,682.0
2016,Importacion,socio,262,,72012.0
2016,Importacion,socio,266,,756.0
2016,Importacion,socio,268,,988672.0
2016,Importacion,socio,275,,3683.0
2016,Importacion,socio,270,,19405.0
2016,Importacion,socio,276,,388285759.0
2016,Importacion,socio,288,,127.0
2016,Importacion,socio,292,,4232.0
2016,Importacion,socio,296,,1837.0
2016,Importacion,socio,300,,1878303.0
2016,Importacion,socio,308,,399.0
2016,Importacion,socio,316,,174.0
2016,Importacion,socio,304,,39968.0
2016,Importacion,socio,334,,2486.0
2016,Importacion,socio,336,,6786.0
2016,Importacion,socio,320,,416693417.0
2016,Importacion,socio,324,,94.0
2016,Importacion,socio,332,,178322.0
2016,Importacion,socio,328,,319583.0
2016,Importacion,socio,340,,106064670.0
2016,Importacion,socio,344,,186732757.0
2016,Importacion,socio,348,,41439153.0
2016,Importacion,socio,352,,65356.0
2016,Importacion,socio,360,,69659687.0
2016,Importacion,socio,364,,3226.0
2016,Importacion,socio,368,,668.0
2016,Importacion,socio,372,,54599620.0
2016,Importacion,socio,376,,36657549.0
2016,Importacion,socio,380,,198979980.0
2016,Importacion,socio,384,,12143.0
2016,Importacion,socio,388,,1379932.0
2016,Importacion,socio,392,,415049859.0
2016,Importacion,socio,398,,9222.0
2016,Importacion,socio,400,,546620.0
2016,Importacion,socio,408,,1421106.0
2016,Importacion,socio,404,,65797.0
2016,Importacion,socio,410,,256938899.0
2016,Importacion,socio,414,,7146.0
2016,Importacion,socio,417,,418.0
2016,Importacion,socio,418,,36500.0
2016,Importacion,socio,428,,5262794.0
2016,Importacion,socio,430,,202.0
2016,Importacion,socio,440,,1613376.0
2016,Importacion,socio,422,,29875.0
2016,Importacion,socio,426,,17947.0
2016,Importacion,socio,442,,9904679.0
2016,Importacion,socio,446,,142991.0
2016,Importacion,socio,450,,108341.0
2016,Importacion,socio,454,,134419.0
2016,Importacion,socio,458,,36767844.0
2016,Importacion,socio,462,,548.0
2016,Importacion,socio,466,,101.0
2016,Importacion,socio,470,,222805.0
2016,Importacion,socio,478,,3878.0
2016,Importacion,socio,480,,50261.0
2016,Importacion,socio,484,,1067139860.0
2016,Importacion,socio,490,,110632078.0
2016,Importacion,socio,498,,679.0
2016,Importacion,socio,504,,5411662.0
2016,Importacion,socio,508,,288036.0
2016,Importacion,socio,499,,5.0
2016,Importacion,socio,500,,736.0
2016,Importacion,socio,516,,8708.0
2016,Importacion,socio,520,,1607.0
2016,Importacion,socio,524,,7697.0
2016,Importacion,socio,512,,90152.0
2016,Importacion,socio,528,,96605203.0
2016,Importacion,socio,531,,556643.0
2016,Importacion,socio,533,,1589.0
2016,Importacion,socio,540,,1301.0
2016,Importacion,socio,548,,4835.0
2016,Importacion,socio,554,,9392498.0
2016,Importacion,socio,558,,141682638.0
2016,Importacion,socio,562,,2939.0
2016,Importacion,socio,566,,61.0
2016,Importacion,socio,583,,567.0
2016,Importacion,socio,584,,4517.0
2016,Importacion,socio,585,,237.0
2016,Importacion,socio,579,,7784484.0
2016,Importacion,socio,580,,368.0
2016,Importacion,socio,586,,8457053.0
2016,Importacion,socio,591,,290874521.0
2016,Importacion,socio,600,,23032301.0
2016,Importacion,socio,604,,61111003.0
2016,Importacion,socio,608,,9675367.0
2016,Importacion,socio,612,,8098.0
2016,Importacion,socio,616,,12402335.0
2016,Importacion,socio,620,,13483657.0
2016,Importacion,socio,624,,986.0
2016,Importacion,socio,634,,6974842.0
2016,Importacion,socio,642,,2512736.0
2016,Importacion,socio,643,,48838550.0
2016,Importacion,socio,646,,120.0
2016,Importacion,socio,660,,93.0
2016,Importacion,socio,662,,29762.0
2016,Importacion,socio,674,,344.0
2016,Importacion,socio,682,,4003949.0
2016,Importacion,socio,686,,28845.0
2016,Importacion,socio,688,,1262130.0
2016,Importacion,socio,690,,18715.0
2016,Importacion,socio,694,,110.0
2016,Importacion,socio,699,,179396192.0
2016,Importacion,socio,702,,32212553.0
2016,Importacion,socio,703,,7119369.0
2016,Importacion,socio,704,,71687078.0
2016,Importacion,socio,705,,2291336.0
2016,Importacion,socio,706,,1854.0
2016,Importacion,socio,710,,6528413.0
2016,Importacion,socio,716,,1075.0
2016,Importacion,socio,724,,222736740.0
2016,Importacion,socio,729,,4390.0
2016,Importacion,socio,740,,1568.0
2016,Importacion,socio,748,,465.0
2016,Importacion,socio,752,,39158214.0
2016,Importacion,socio,757,,145244634.0
2016,Importacion,socio,760,,1998.0
2016,Importacion,socio,762,,17444.0
2016,Importacion,socio,764,,184056633.0
2016,Importacion,socio,768,,23.0
2016,Importacion,socio,780,,15889637.0
2016,Importacion,socio,784,,3595682.0
2016,Importacion,socio,788,,977599.0
2016,Importacion,socio,792,,56348235.0
2016,Importacion,socio,796,,1552.0
2016,Importacion,socio,800,,6061.0
2016,Importacion,socio,795,,41429.0
2016,Importacion,socio,818,,1922536.0
2016,Importacion,socio,804,,14840686.0
2016,Importacion,socio,807,,62370.0
2016,Importacion,socio,826,,124463353.0
2016,Importacion,socio,834,,21904.0
2016,Importacion,socio,842,,5711167765.0
2016,Importacion,socio,854,,59.0
2016,Importacion,socio,858,,30841024.0
2016,Importacion,socio,862,,18942356.0
2016,Importacion,socio,876,,3523.0
2016,Importacion,socio,882,,383963.0
2016,Importacion,socio,894,,40528.0
2016,Importacion,socio,899,,485098323.0
2017,Exportacion,socio,8,,89952.851
2017,Exportacion,socio,12,,650797.147
2017,Exportacion,socio,24,,31968.834
2017,Exportacion,socio,48,,22298.262
2017,Exportacion,socio,50,,568719.19
2017,Exportacion,socio,60,,485002.297
2017,Exportacion,socio,70,,17199.872
2017,Exportacion,socio,72,,58293.677
2017,Exportacion,socio,84,,9791448.519
2017,Exportacion,socio,90,,13320.348
2017,Exportacion,socio,92,,8596.803
2017,Exportacion,socio,100,,316860.294
2017,Exportacion,socio,120,,265403.877
2017,Exportacion,socio,136,,157363.145
2017,Exportacion,socio,144,,72119.346
2017,Exportacion,socio,191,,938729.632
2017,Exportacion,socio,180,,761.924
2017,Exportacion,socio,178,,124891.579
2017,Exportacion,socio,203,,140533.184
2017,Exportacion,socio,196,,94076.394
2017,Exportacion,socio,266,,339748.787
2017,Exportacion,socio,242,,10912.029
2017,Exportacion,socio,233,,52056.451
2017,Exportacion,socio,246,,40644085.591
2017,Exportacion,socio,268,,327764.949
2017,Exportacion,socio,288,,345005.859
2017,Exportacion,socio,316,,27504.919
2017,Exportacion,socio,334,,8969.816
2017,Exportacion,socio,332,,20232118.837
2017,Exportacion,socio,360,,13116243.221
2017,Exportacion,socio,364,,744200.309
2017,Exportacion,socio,368,,10339962.043
2017,Exportacion,socio,384,,38629.029
2017,Exportacion,socio,398,,4007.826
2017,Exportacion,socio,400,,117395.058
2017,Exportacion,socio,404,,16639.778
2017,Exportacion,socio,408,,98088.109
2017,Exportacion,socio,414,,46488.333
2017,Exportacion,socio,422,,671334.906
2017,Exportacion,socio,430,,1525.681
2017,Exportacion,socio,434,,1356948.448
2017,Exportacion,socio,440,,6018143.383
2017,Exportacion,socio,442,,575.439
2017,Exportacion,socio,446,,10379.215
2017,Exportacion,socio,466,,6905.268
2017,Exportacion,socio,470,,505445.002
2017,Exportacion,socio,520,,31386.181
2017,Exportacion,socio,512,,25575.067
2017,Exportacion,socio,508,,4705.013
2017,Exportacion,socio,504,,1475066.609
2017,Exportacion,socio,499,,2949836.942
2017,Exportacion,socio,498,,195.01
2017,Exportacion,socio,534,,141141.189
2017,Exportacion,socio,540,,82417.019
2017,Exportacion,socio,548,,2185.134
2017,Exportacion,socio,554,,18689969.498
2017,Exportacion,socio,566,,251488.163
2017,Exportacion,socio,586,,782611.13
2017,Exportacion,socio,612,,16607.543
2017,Exportacion,socio,620,,47207559.86
2017,Exportacion,socio,634,,1620459.866
2017,Exportacion,socio,643,,30638672.028
2017,Exportacion,socio,660,,7672.52
2017,Exportacion,socio,678,,2581.164
2017,Exportacion,socio,682,,3465365.394
2017,Exportacion,socio,686,,3464.356
2017,Exportacion,socio,688,,5.328
2017,Exportacion,socio,690,,149614.145
2017,Exportacion,socio,694,,11498.124
2017,Exportacion,socio,703,,327899.953
2017,Exportacion,socio,705,,7468098.217
2017,Exportacion,socio,710,,1721063.848
2017,Exportacion,socio,760,,26423.733
2017,Exportacion,socio,764,,7929776.861
2017,Exportacion,socio,784,,3891853.31
2017,Exportacion,socio,788,,1238091.977
2017,Exportacion,socio,792,,42199874.551
2017,Exportacion,socio,800,,45951.683
2017,Exportacion,socio,804,,21671037.179
2017,Exportacion,socio,854,,306752.591
2017,Exportacion,socio,899,,72576.745
2017,Exportacion,socio,894,,62707.721
2017,Exportacion,socio,28,,272134.413
2017,Exportacion,socio,32,,16824692.712
2017,Exportacion,socio,36,,35261451.376
2017,Exportacion,socio,40,,231578.538
2017,Exportacion,socio,44,,9356936.233
2017,Exportacion,socio,52,,9274350.204
2017,Exportacion,socio,56,,728923066.238
2017,Exportacion,socio,68,,1277337.759
2017,Exportacion,socio,76,,44640284.524
2017,Exportacion,socio,124,,82212303.537
2017,Exportacion,socio,152,,36485550.718
2017,Exportacion,socio,156,,119116429.611
2017,Exportacion,socio,170,,61154039.109
2017,Exportacion,socio,192,,33922657.772
2017,Exportacion,socio,208,,4235622.306
2017,Exportacion,socio,212,,1090637.913
2017,Exportacion,socio,214,,245493338.854
2017,Exportacion,socio,218,,38135443.788
2017,Exportacion,socio,251,,71073598.158
2017,Exportacion,socio,222,,305258099.005
2017,Exportacion,socio,276,,134845917.853
2017,Exportacion,socio,300,,14111982.737
2017,Exportacion,socio,308,,1709395.564
2017,Exportacion,socio,320,,560374798.1
2017,Exportacion,socio,328,,11599111.315
2017,Exportacion,socio,340,,389995853.52
2017,Exportacion,socio,344,,41163446.784
2017,Exportacion,socio,348,,135802.958
2017,Exportacion,socio,372,,82111011.827
2017,Exportacion,socio,376,,13970218.112
2017,Exportacion,socio,380,,167430642.42
2017,Exportacion,socio,388,,90794052.934
2017,Exportacion,socio,392,,183219993.927
2017,Exportacion,socio,410,,40202518.421
2017,Exportacion,socio,428,,988103.973
2017,Exportacion,socio,458,,6116846.22
2017,Exportacion,socio,484,,292367175.857
2017,Exportacion,socio,490,,15513714.17
2017,Exportacion,socio,528,,633855823.409
2017,Exportacion,socio,531,,3055566.069
2017,Exportacion,socio,533,,21752033.862
2017,Exportacion,socio,558,,572925799.291
2017,Exportacion,socio,579,,22634684.162
2017,Exportacion,socio,584,,21779.162
2017,Exportacion,socio,591,,611417919.754
2017,Exportacion,socio,600,,1439441.487
2017,Exportacion,socio,604,,23012845.384
2017,Exportacion,socio,608,,5136830.842
2017,Exportacion,socio,616,,8297556.871
2017,Exportacion,socio,642,,2113497.539
2017,Exportacion,socio,659,,279679.059
2017,Exportacion,socio,662,,2652549.992
2017,Exportacion,socio,670,,978164.553
2017,Exportacion,socio,699,,42532927.379
2017,Exportacion,socio,702,,7146885.641
2017,Exportacion,socio,704,,21738173.563
2017,Exportacion,socio,724,,169107675.545
2017,Exportacion,socio,740,,7979807.832
2017,Exportacion,socio,752,,25250839.672
2017,Exportacion,socio,757,,4430230.101
2017,Exportacion,socio,780,,64234745.956
2017,Exportacion,socio,818,,632963.972
2017,Exportacion,socio,826,,219288744.868
2017,Exportacion,socio,834,,5984.353
2017,Exportacion,socio,858,,1432364.866
2017,Exportacion,socio,842,,4616173282.101
2017,Exportacion,socio,862,,12769890.882
2017,Importacion,socio,8,,12295.815
2017,Importacion,socio,16,,26479.733
2017,Importacion,socio,32,,120463634.752
2017,Importacion,socio,36,,7024592.239
2017,Importacion,socio,40,,24459044.558
2017,Importacion,socio,44,,331956.88
2017,Importacion,socio,48,,28470.571
2017,Importacion,socio,50,,14391935.645
2017,Importacion,socio,51,,190121.891
2017,Importacion,socio,52,,66936.248
2017,Importacion,socio,56,,56700948.392
2017,Importacion,socio,68,,1173227.485
2017,Importacion,socio,70,,59274.119
2017,Importacion,socio,72,,8222.881
2017,Importacion,socio,74,,957.416
2017,Importacion,socio,76,,315161030.223
2017,Importacion,socio,84,,196742.729
2017,Importacion,socio,86,,3287.793
2017,Importacion,socio,92,,701713.389
2017,Importacion,socio,100,,3132657.418
2017,Importacion,socio,104,,422872.394
2017,Importacion,socio,120,,8018.692
2017,Importacion,socio,116,,4565812.236
2017,Importacion,socio,124,,161071359.843
2017,Importacion,socio,132,,37.593
2017,Importacion,socio,136,,3590.416
2017,Importacion,socio,140,,3709.428
2017,Importacion,socio,144,,4447144.733
2017,Importacion,socio,152,,287728209.34
2017,Importacion,socio,156,,2142616943.166
2017,Importacion,socio,166,,11067.578
2017,Importacion,socio,170,,307482875.862
2017,Importacion,socio,174,,29571.49
2017,Importacion,socio,178,,5176.409
2017,Importacion,socio,180,,6874.872
2017,Importacion,socio,191,,315311.085
2017,Importacion,socio,192,,4669777.861
2017,Importacion,socio,196,,38454.082
2017,Importacion,socio,204,,113103.689
2017,Importacion,socio,203,,8542562.13
2017,Importacion,socio,208,,35967081.185
2017,Importacion,socio,212,,24321.487
2017,Importacion,socio,214,,61571047.092
2017,Importacion,socio,218,,31988905.641
2017,Importacion,socio,234,,2.957
2017,Importacion,socio,233,,5572530.924
2017,Importacion,socio,231,,17722.17
2017,Importacion,socio,222,,257477529.6
2017,Importacion,socio,246,,9347740.401
2017,Importacion,socio,258,,13233.762
2017,Importacion,socio,251,,132672312.557
2017,Importacion,socio,268,,11757.673
2017,Importacion,socio,270,,6156.641
2017,Importacion,socio,275,,30251.533
2017,Importacion,socio,276,,415365876.098
2017,Importacion,socio,292,,501.997
2017,Importacion,socio,296,,9760.52
2017,Importacion,socio,300,,1665134.489
2017,Importacion,socio,304,,1731.425
2017,Importacion,socio,308,,4265.735
2017,Importacion,socio,320,,433341961.752
2017,Importacion,socio,332,,382040.546
2017,Importacion,socio,340,,103776730.254
2017,Importacion,socio,344,,169820283.614
2017,Importacion,socio,352,,2670132.834
2017,Importacion,socio,348,,39273806.897
2017,Importacion,socio,360,,34065115.563
2017,Importacion,socio,364,,17658.649
2017,Importacion,socio,368,,2026.152
2017,Importacion,socio,372,,60796225.556
2017,Importacion,socio,376,,53201316.991
2017,Importacion,socio,380,,212243883.769
2017,Importacion,socio,384,,11665.944
2017,Importacion,socio,388,,1467065.59
2017,Importacion,socio,392,,397506601.132
2017,Importacion,socio,400,,393055.989
2017,Importacion,socio,404,,82697.849
2017,Importacion,socio,408,,1452628.913
2017,Importacion,socio,410,,238467416.37
2017,Importacion,socio,418,,8182.506
2017,Importacion,socio,426,,48715.51
2017,Importacion,socio,428,,2718167.305
2017,Importacion,socio,440,,7031421.155
2017,Importacion,socio,442,,26661336.816
2017,Importacion,socio,446,,431530.94
2017,Importacion,socio,450,,114634.939
2017,Importacion,socio,458,,73925027.525
2017,Importacion,socio,466,,737.444
2017,Importacion,socio,470,,51612.535
2017,Importacion,socio,478,,1183.631
2017,Importacion,socio,480,,84949.027
2017,Importacion,socio,484,,1152362474.527
2017,Importacion,socio,490,,108083484.591
2017,Importacion,socio,498,,19516.059
2017,Importacion,socio,512,,92282.676
2017,Importacion,socio,524,,5817.523
2017,Importacion,socio,504,,6017598.692
2017,Importacion,socio,508,,867843.013
2017,Importacion,socio,516,,841.474
2017,Importacion,socio,528,,93045236.392
2017,Importacion,socio,531,,1947413.044
2017,Importacion,socio,533,,817.517
2017,Importacion,socio,554,,9363068.89
2017,Importacion,socio,558,,155832546.651
2017,Importacion,socio,566,,45042.073
2017,Importacion,socio,579,,3523396.344
2017,Importacion,socio,586,,8578946.354
2017,Importacion,socio,591,,275899659.359
2017,Importacion,socio,600,,6544919.65
2017,Importacion,socio,604,,66088595.41
2017,Importacion,socio,608,,11924873.781
2017,Importacion,socio,616,,15509643.536
2017,Importacion,socio,620,,11285993.108
2017,Importacion,socio,626,,4.99
2017,Importacion,socio,634,,13217952.438
2017,Importacion,socio,642,,4497790.627
2017,Importacion,socio,643,,40510618.001
2017,Importacion,socio,686,,3704.674
2017,Importacion,socio,688,,1096066.787
2017,Importacion,socio,699,,190564071.218
2017,Importacion,socio,703,,3119109.861
2017,Importacion,socio,702,,58186721.823
2017,Importacion,socio,704,,87272276.281
2017,Importacion,socio,705,,3182983.598
2017,Importacion,socio,710,,6810462.117
2017,Importacion,socio,724,,289491369.261
2017,Importacion,socio,740,,37034.389
2017,Importacion,socio,748,,26160.27
2017,Importacion,socio,752,,47801642.509
2017,Importacion,socio,757,,156966114.648
2017,Importacion,socio,764,,157431090.078
2017,Importacion,socio,780,,10064233.123
2017,Importacion,socio,784,,4079959.11
2017,Importacion,socio,788,,1013712.118
2017,Importacion,socio,792,,70480967.244
2017,Importacion,socio,804,,14180636.956
2017,Importacion,socio,800,,5742.45
2017,Importacion,socio,818,,2131970.012
2017,Importacion,socio,807,,108960.005
2017,Importacion,socio,834,,42295.492
2017,Importacion,socio,826,,129694699.215
2017,Importacion,socio,842,,6273654592.593
2017,Importacion,socio,858,,35299265.801
2017,Importacion,socio,862,,26865101.057
2017,Importacion,socio,894,,11392.34
2017,Importacion,socio,899,,509739825.292
2017,Importacion,socio,4,,5259.214
2017,Importacion,socio,10,,107.624
2017,Importacion,socio,12,,46510.614
2017,Importacion,socio,20,,116380.618
2017,Importacion,socio,24,,783.313
2017,Importacion,socio,28,,36205.463
2017,Importacion,socio,31,,305.56
2017,Importacion,socio,60,,6723.894
2017,Importacion,socio,96,,227.304
2017,Importacion,socio,108,,1314.062
2017,Importacion,socio,112,,5200790.343
2017,Importacion,socio,148,,58.274
2017,Importacion,socio,162,,2252.255
2017,Importacion,socio,184,,903.147
2017,Importacion,socio,238,,785.264
2017,Importacion,socio,232,,135.452
2017,Importacion,socio,242,,11279.438
2017,Importacion,socio,239,,106.998
2017,Importacion,socio,266,,176.957
2017,Importacion,socio,260,,1560.331
2017,Importacion,socio,288,,7198.084
2017,Importacion,socio,324,,1126.271
2017,Importacion,socio,328,,245410.627
2017,Importacion,socio,398,,62946.746
2017,Importacion,socio,414,,25775.775
2017,Importacion,socio,422,,62211.458
2017,Importacion,socio,454,,1373.28
2017,Importacion,socio,462,,61518.652
2017,Importacion,socio,520,,12751.861
2017,Importacion,socio,540,,310.869
2017,Importacion,socio,548,,28.926
2017,Importacion,socio,574,,1776.607
2017,Importacion,socio,581,,16676.065
2017,Importacion,socio,584,,1818.862
2017,Importacion,socio,585,,1634.152
2017,Importacion,socio,598,,103.979
2017,Importacion,socio,612,,13692.159
2017,Importacion,socio,624,,137.988
2017,Importacion,socio,659,,916.023
2017,Importacion,socio,660,,28.7
2017,Importacion,socio,662,,47299.903
2017,Importacion,socio,674,,367.428
2017,Importacion,socio,682,,3616484.689
2017,Importacion,socio,690,,33.157
2017,Importacion,socio,694,,1333.418
2017,Importacion,socio,706,,2823.348
2017,Importacion,socio,716,,186.733
2017,Importacion,socio,728,,3225.699
2017,Importacion,socio,729,,15079.312
2017,Importacion,socio,732,,4.21
2017,Importacion,socio,760,,48802.351
2017,Importacion,socio,762,,235.457
2017,Importacion,socio,768,,13020.998
2017,Importacion,socio,772,,426.913
2017,Importacion,socio,796,,6710.956
2017,Importacion,socio,795,,2034.665
2017,Importacion,socio,860,,774.236
2018,Exportacion,socio,24,,384929.0
2018,Exportacion,socio,8,,240305.89
2018,Exportacion,socio,48,,9480.0
2018,Exportacion,socio,50,,190142.22
2018,Exportacion,socio,51,,6840.0
2018,Exportacion,socio,52,,8056354.65
2018,Exportacion,socio,60,,475788.58
2018,Exportacion,socio,68,,932004.0
2018,Exportacion,socio,70,,8400.0
2018,Exportacion,socio,84,,9667622.98
2018,Exportacion,socio,90,,10000.0
2018,Exportacion,socio,92,,30787.88
2018,Exportacion,socio,100,,24162.9
2018,Exportacion,socio,112,,2330.0
2018,Exportacion,socio,136,,395772.62
2018,Exportacion,socio,144,,243.0
2018,Exportacion,socio,191,,5178311.4
2018,Exportacion,socio,180,,6590.0
2018,Exportacion,socio,178,,9688.0
2018,Exportacion,socio,196,,46285.01
2018,Exportacion,socio,203,,55117.18
2018,Exportacion,socio,233,,44324.28
2018,Exportacion,socio,242,,9720.0
2018,Exportacion,socio,258,,1924.0
2018,Exportacion,socio,266,,1476.0
2018,Exportacion,socio,268,,219005.48
2018,Exportacion,socio,270,,300.0
2018,Exportacion,socio,288,,36494.63
2018,Exportacion,socio,300,,20603143.32
2018,Exportacion,socio,316,,19989.78
2018,Exportacion,socio,348,,121761.47
2018,Exportacion,socio,360,,365043.23
2018,Exportacion,socio,364,,183592.86
2018,Exportacion,socio,368,,585353.4
2018,Exportacion,socio,384,,102756.68
2018,Exportacion,socio,398,,12900.0
2018,Exportacion,socio,400,,112379.67
2018,Exportacion,socio,408,,440.0
2018,Exportacion,socio,414,,10212.38
2018,Exportacion,socio,418,,312681.2
2018,Exportacion,socio,422,,1228522.44
2018,Exportacion,socio,434,,1740503.04
2018,Exportacion,socio,440,,5202947.61
2018,Exportacion,socio,442,,2928041.83
2018,Exportacion,socio,450,,1641.4
2018,Exportacion,socio,466,,27601.16
2018,Exportacion,socio,470,,414205.22
2018,Exportacion,socio,480,,42246.07
2018,Exportacion,socio,498,,1.0
2018,Exportacion,socio,499,,1970072.47
2018,Exportacion,socio,504,,2550880.19
2018,Exportacion,socio,512,,223694.61
2018,Exportacion,socio,534,,531767.61
2018,Exportacion,socio,535,,2185.0
2018,Exportacion,socio,548,,1910.7
2018,Exportacion,socio,554,,2864951.7
2018,Exportacion,socio,566,,146733.0
2018,Exportacion,socio,586,,1111084.77
2018,Exportacion,socio,583,,1120.0
2018,Exportacion,socio,579,,19955747.22
2018,Exportacion,socio,598,,14509.0
2018,Exportacion,socio,600,,428859.24
2018,Exportacion,socio,616,,7322872.51
2018,Exportacion,socio,624,,4624.02
2018,Exportacion,socio,634,,231175.78
2018,Exportacion,socio,660,,7420.0
2018,Exportacion,socio,662,,1887763.88
2018,Exportacion,socio,674,,10600.0
2018,Exportacion,socio,682,,4173586.93
2018,Exportacion,socio,688,,151697.72
2018,Exportacion,socio,694,,11010.0
2018,Exportacion,socio,703,,420458.94
2018,Exportacion,socio,705,,12565440.99
2018,Exportacion,socio,710,,2182704.23
2018,Exportacion,socio,740,,7891078.73
2018,Exportacion,socio,748,,297612.0
2018,Exportacion,socio,757,,3860816.48
2018,Exportacion,socio,760,,12398.2
2018,Exportacion,socio,764,,19125580.19
2018,Exportacion,socio,768,,10535.0
2018,Exportacion,socio,788,,1734231.89
2018,Exportacion,socio,792,,24243215.94
2018,Exportacion,socio,800,,6427.5
2018,Exportacion,socio,804,,23975317.93
2018,Exportacion,socio,818,,38746.5
2018,Exportacion,socio,834,,28890.0
2018,Exportacion,socio,854,,437065.9
2018,Exportacion,socio,894,,106747.0
2018,Exportacion,socio,899,,79020.59
2018,Exportacion,socio,28,,495497.06
2018,Exportacion,socio,32,,11061481.47
2018,Exportacion,socio,36,,27372554.56
2018,Exportacion,socio,40,,217849.25
2018,Exportacion,socio,44,,10160447.2
2018,Exportacion,socio,56,,675369117.51
2018,Exportacion,socio,76,,41596879.91
2018,Exportacion,socio,120,,117306.48
2018,Exportacion,socio,124,,80371161.44
2018,Exportacion,socio,152,,33012782.64
2018,Exportacion,socio,156,,198687836.74
2018,Exportacion,socio,170,,55754586.98
2018,Exportacion,socio,192,,31481403.35
2018,Exportacion,socio,208,,8237787.48
2018,Exportacion,socio,212,,657448.77
2018,Exportacion,socio,214,,242284369.76
2018,Exportacion,socio,218,,40344845.55
2018,Exportacion,socio,222,,295756381.55
2018,Exportacion,socio,246,,34929572.32
2018,Exportacion,socio,251,,64177935.16
2018,Exportacion,socio,276,,128820196.6
2018,Exportacion,socio,308,,2197819.54
2018,Exportacion,socio,320,,570941866.79
2018,Exportacion,socio,328,,9763039.14
2018,Exportacion,socio,332,,28146041.94
2018,Exportacion,socio,340,,394184975.89
2018,Exportacion,socio,344,,83255141.26
2018,Exportacion,socio,372,,88799830.72
2018,Exportacion,socio,376,,8402988.2
2018,Exportacion,socio,380,,178723611.28
2018,Exportacion,socio,388,,59715199.57
2018,Exportacion,socio,392,,240770435.82
2018,Exportacion,socio,404,,416808.8
2018,Exportacion,socio,410,,36241175.6
2018,Exportacion,socio,428,,465925.86
2018,Exportacion,socio,458,,5232501.2
2018,Exportacion,socio,484,,284997910.57
2018,Exportacion,socio,490,,29784986.31
2018,Exportacion,socio,531,,4478899.11
2018,Exportacion,socio,528,,679000695.92
2018,Exportacion,socio,533,,19842029.79
2018,Exportacion,socio,540,,35386.24
2018,Exportacion,socio,558,,481188823.49
2018,Exportacion,socio,584,,12273.29
2018,Exportacion,socio,591,,580683324.74
2018,Exportacion,socio,604,,20662188.81
2018,Exportacion,socio,608,,2837484.28
